ID,present,WC_alt,WC_bio1,WC_bio2,ER_tri,ER_topoWet,lon,lat
11957,0,554,22.899999618530273,16,11.670000076293945,12.4399995803833,4.791666666666558,28.125
11958,0,398,25.100000381469727,14.899999618530273,2.559999942779541,14.130000114440918,12.124999999999886,11.708333333333314
11959,0,532,23.799999237060547,15.399999618530273,4.25,13.510000228881836,22.125,22.041666666666647
11960,0,268,12.300000190734863,10.199999809265137,38.959999084472656,10.699999809265137,1.708333333333215,44.041666666666636
11961,0,512,20.600000381469727,15.399999618530273,17.6299991607666,11.699999809265137,-102.20833333333364,29.875
11962,0,355,29,15,3.109999895095825,13.569999694824219,5.291666666666558,17.29166666666665
11963,0,1530,13.800000190734863,17,15.34000015258789,11.609999656677246,-105.04166666666697,32.875
11964,0,445,27.899999618530273,16.200000762939453,1.7000000476837158,14.220000267028809,20.375,11.54166666666665
11965,0,488,24.700000762939453,9.600000381469727,65.0199966430664,9.3100004196167,-55.79166666666689,2.54166666666665
11966,0,1139,20.200000762939453,12.300000190734863,14,11.729999542236328,37.375,-5.208333333333343
11967,0,2346,10,16.100000381469727,49.11000061035156,9.460000038146973,-7.708333333333471,30.958333333333307
11968,0,905,17.799999237060547,16.5,8.369999885559082,11.90999984741211,17.20833333333323,27.45833333333331
11969,0,100,26.600000381469727,9.800000190734863,7.5,12.260000228881836,-46.54166666666687,-2.958333333333343
11970,0,101,27.100000381469727,8.800000190734863,14.359999656677246,11.640000343322754,-57.37500000000023,-1.541666666666679
11971,0,65,26.299999237060547,9.100000381469727,2.5299999713897705,13.3100004196167,-63.375000000000234,-5.041666666666679
11972,0,155,27.100000381469727,9.300000190734863,6.550000190734863,12.300000190734863,-69.37500000000026,4.29166666666665
11973,0,921,24.200000762939453,13.399999618530273,4.739999771118164,13.869999885559082,9.041666666666558,24.20833333333331
11974,0,204,19.5,14.199999809265137,5.019999980926514,12.729999542236328,17.291666666666572,30.041666666666643
11975,0,57,26.600000381469727,8.899999618530273,1.75,13.350000381469727,-62.625000000000234,-2.958333333333343
11976,0,647,24.600000381469727,12.300000190734863,19.68000030517578,11.539999961853027,26.208333333333258,-8.125
11977,0,714,24.600000381469727,16.299999237060547,3.180000066757202,13.710000038146973,24.208333333333258,18.958333333333314
11978,0,102,24,14.300000190734863,6.429999828338623,13.1899995803833,32.45833333333326,-23.79166666666667
11979,0,1170,20.299999237060547,16.600000381469727,0.7200000286102295,15.15999984741211,22.208333333333258,-23.29166666666667
11980,0,486,28,15.100000381469727,3.630000114440918,13.819999694824219,3.041666666666544,18.791666666666643
11981,0,756,13.5,12.199999809265137,12.770000457763672,12.5600004196167,-2.208333333333456,39.375
11982,0,169,25.700000762939453,9.600000381469727,3.440000057220459,13.100000381469727,-69.20833333333357,1.458333333333321
11983,0,1355,20.600000381469727,12,15.90999984741211,11.739999771118164,30.875,-0.291666666666679
11984,0,473,29.200000762939453,15.399999618530273,11.399999618530273,12.619999885559082,20.541666666666572,13.458333333333314
11985,0,728,19.700000762939453,15.100000381469727,31.010000228881836,10.399999618530273,-8.20833333333347,29.625
11986,0,411,27.200000762939453,16.200000762939453,5.059999942779541,14.149999618530273,11.20833333333323,17.458333333333314
11987,0,1398,21.5,10.800000190734863,5.510000228881836,13.579999923706055,34.2916666666666,-3.041666666666679
